accX,accY,accZ,accX_cal,accY_cal,accZ_cal,gyroX,gyroY,gyroZ,gyroX_cal,gyroY_cal,gyroZ_cal
1150,-16808,-244,0.02,-1.01,-1.04,-227,-61,119,0.02,0.12,-0.05
1128,-16838,-152,0.02,-1.01,-1.03,-236,-59,126,-0.12,0.15,0.06
1116,-16838,-128,0.02,-1.01,-1.03,-228,-71,114,0,-0.03,-0.12
1108,-16798,-198,0.02,-1.01,-1.04,-228,-71,121,0,-0.03,-0.02
1142,-16766,-270,0.02,-1,-1.04,-234,-65,115,-0.09,0.06,-0.11
1142,-16778,-160,0.02,-1,-1.03,-229,-69,117,-0.02,0,-0.08
1114,-16812,-238,0.02,-1.01,-1.04,-227,-72,112,0.02,-0.05,-0.15
1076,-16794,-142,0.02,-1.01,-1.03,-226,-60,119,0.03,0.14,-0.05
1118,-16702,-348,0.02,-1,-1.05,-227,-69,118,0.02,0,-0.06
1108,-16820,-166,0.02,-1.01,-1.04,-235,-69,121,-0.11,0,-0.02
1116,-16756,-210,0.02,-1,-1.04,-232,-74,120,-0.06,-0.08,-0.03
1088,-16794,-228,0.02,-1.01,-1.04,-234,-67,127,-0.09,0.03,0.08
1100,-16820,-140,0.02,-1.01,-1.03,-225,-73,123,0.05,-0.06,0.02
1058,-16796,-218,0.01,-1.01,-1.04,-234,-72,124,-0.09,-0.05,0.03
1172,-16876,-208,0.02,-1.01,-1.04,-227,-70,123,0.02,-0.02,0.02
1144,-16830,-152,0.02,-1.01,-1.03,-225,-73,125,0.05,-0.06,0.05
1130,-16886,-226,0.02,-1.01,-1.04,-227,-69,126,0.02,0,0.06
1104,-16884,-160,0.02,-1.01,-1.03,-228,-72,129,0,-0.05,0.11
1092,-16838,-42,0.02,-1.01,-1.03,-228,-69,132,0,0,0.15
1084,-16816,-156,0.02,-1.01,-1.03,-228,-70,130,0,-0.02,0.12
1146,-16902,-196,0.02,-1.01,-1.04,-221,-70,128,0.11,-0.02,0.09
1168,-16814,-180,0.02,-1.01,-1.04,-221,-62,119,0.11,0.11,-0.05
1062,-16774,-256,0.01,-1,-1.04,-233,-69,119,-0.08,0,-0.05
1092,-16784,26,0.02,-1,-1.02,-232,-62,122,-0.06,0.11,0
1184,-16784,-184,0.02,-1,-1.04,-233,-71,128,-0.08,-0.03,0.09
1126,-16820,-166,0.02,-1.01,-1.04,-229,-66,117,-0.02,0.05,-0.08
1080,-16808,-252,0.02,-1.01,-1.04,-227,-73,127,0.02,-0.06,0.08
1072,-16842,-186,0.02,-1.01,-1.04,-232,-69,124,-0.06,0,0.03
1152,-16838,-150,0.02,-1.01,-1.03,-229,-68,119,-0.02,0.02,-0.05
1102,-16822,-288,0.02,-1.01,-1.04,-225,-75,123,0.05,-0.09,0.02
1048,-16872,-256,0.01,-1.01,-1.04,-239,-61,117,-0.17,0.12,-0.08
1120,-16764,-38,0.02,-1,-1.03,-220,-65,121,0.12,0.06,-0.02
1114,-16792,-68,0.02,-1,-1.03,-226,-69,121,0.03,0,-0.02
1148,-16836,-284,0.02,-1.01,-1.04,-224,-74,120,0.06,-0.08,-0.03
1132,-16792,-280,0.02,-1,-1.04,-231,-64,121,-0.05,0.08,-0.02
1132,-16906,-278,0.02,-1.01,-1.04,-237,-67,125,-0.14,0.03,0.05
1178,-16834,-196,0.02,-1.01,-1.04,-234,-71,123,-0.09,-0.03,0.02
1074,-16818,-222,0.02,-1.01,-1.04,-237,-72,125,-0.14,-0.05,0.05
1028,-16802,-74,0.01,-1.01,-1.03,-224,-68,129,0.06,0.02,0.11
1190,-16796,-86,0.02,-1.01,-1.03,-225,-69,123,0.05,0,0.02
1136,-16780,-158,0.02,-1,-1.03,-224,-73,126,0.06,-0.06,0.06
1096,-16802,-226,0.02,-1.01,-1.04,-225,-74,123,0.05,-0.08,0.02
1112,-16788,-132,0.02,-1,-1.03,-224,-62,122,0.06,0.11,0
1156,-16770,-134,0.02,-1,-1.03,-228,-59,128,0,0.15,0.09
1106,-16728,-102,0.02,-1,-1.03,-221,-68,125,0.11,0.02,0.05
1062,-16830,-284,0.01,-1.01,-1.04,-219,-72,125,0.14,-0.05,0.05
1116,-16882,-96,0.02,-1.01,-1.03,-232,-64,119,-0.06,0.08,-0.05
1110,-16870,-200,0.02,-1.01,-1.04,-227,-65,126,0.02,0.06,0.06
1146,-16834,-196,0.02,-1.01,-1.04,-225,-67,127,0.05,0.03,0.08
1132,-16816,-216,0.02,-1.01,-1.04,-229,-67,124,-0.02,0.03,0.03
1066,-16842,-176,0.02,-1.01,-1.04,-216,-66,128,0.18,0.05,0.09
1106,-16758,-232,0.02,-1,-1.04,-224,-67,134,0.06,0.03,0.18
1086,-16802,-190,0.02,-1.01,-1.04,-230,-83,123,-0.03,-0.21,0.02
1108,-16820,-234,0.02,-1.01,-1.04,-221,-64,131,0.11,0.08,0.14
1044,-16748,-88,0.01,-1,-1.03,-238,-64,125,-0.15,0.08,0.05
1108,-16810,-260,0.02,-1.01,-1.04,-236,-69,124,-0.12,0,0.03
1096,-16834,-186,0.02,-1.01,-1.04,-235,-79,136,-0.11,-0.15,0.21
1180,-16780,-144,0.02,-1,-1.03,-225,-71,118,0.05,-0.03,-0.06
1198,-16864,-150,0.02,-1.01,-1.03,-233,-67,109,-0.08,0.03,-0.2
1080,-16794,-206,0.02,-1.01,-1.04,-239,-70,123,-0.17,-0.02,0.02
1108,-16796,-162,0.02,-1.01,-1.03,-231,-72,117,-0.05,-0.05,-0.08
1160,-16842,-66,0.02,-1.01,-1.03,-229,-75,113,-0.02,-0.09,-0.14
1116,-16774,-124,0.02,-1,-1.03,-234,-68,119,-0.09,0.02,-0.05
1028,-16762,-84,0.01,-1,-1.03,-240,-71,123,-0.18,-0.03,0.02
1146,-16774,-170,0.02,-1,-1.04,-227,-68,115,0.02,0.02,-0.11
1076,-16794,-234,0.02,-1.01,-1.04,-220,-80,122,0.12,-0.17,0
1154,-16838,-94,0.02,-1.01,-1.03,-218,-66,132,0.15,0.05,0.15
1064,-16822,-172,0.02,-1.01,-1.04,-222,-69,129,0.09,0,0.11
1086,-16876,-174,0.02,-1.01,-1.04,-226,-70,125,0.03,-0.02,0.05
1034,-16874,-162,0.01,-1.01,-1.03,-227,-65,125,0.02,0.06,0.05
1082,-16794,-200,0.02,-1.01,-1.04,-233,-75,123,-0.08,-0.09,0.02
1132,-16816,-168,0.02,-1.01,-1.04,-232,-70,126,-0.06,-0.02,0.06
1122,-16886,-150,0.02,-1.01,-1.03,-230,-66,123,-0.03,0.05,0.02
1190,-16844,-220,0.02,-1.01,-1.04,-227,-76,121,0.02,-0.11,-0.02
1080,-16792,-152,0.02,-1,-1.03,-235,-72,118,-0.11,-0.05,-0.06
1058,-16836,-236,0.01,-1.01,-1.04,-221,-65,120,0.11,0.06,-0.03
1136,-16796,-144,0.02,-1.01,-1.03,-227,-80,121,0.02,-0.17,-0.02
1138,-16784,-340,0.02,-1,-1.05,-224,-80,130,0.06,-0.17,0.12
1104,-16850,-186,0.02,-1.01,-1.04,-225,-67,117,0.05,0.03,-0.08
1114,-16792,-234,0.02,-1,-1.04,-232,-73,125,-0.06,-0.06,0.05
1012,-16760,-242,0.01,-1,-1.04,-240,-66,117,-0.18,0.05,-0.08
1016,-16758,-216,0.01,-1,-1.04,-235,-69,124,-0.11,0,0.03
1106,-16792,-180,0.02,-1,-1.04,-223,-70,122,0.08,-0.02,0
1088,-16876,-248,0.02,-1.01,-1.04,-224,-69,120,0.06,0,-0.03
1126,-16806,-184,0.02,-1.01,-1.04,-243,-61,120,-0.23,0.12,-0.03
1154,-16882,-196,0.02,-1.01,-1.04,-231,-65,129,-0.05,0.06,0.11
1162,-16834,-192,0.02,-1.01,-1.04,-225,-61,121,0.05,0.12,-0.02
1160,-16786,-242,0.02,-1,-1.04,-238,-74,126,-0.15,-0.08,0.06
1058,-16824,-84,0.01,-1.01,-1.03,-229,-74,121,-0.02,-0.08,-0.02
1128,-16772,-108,0.02,-1,-1.03,-238,-78,114,-0.15,-0.14,-0.12
1104,-16780,-186,0.02,-1,-1.04,-230,-67,117,-0.03,0.03,-0.08
1120,-16858,-220,0.02,-1.01,-1.04,-227,-64,113,0.02,0.08,-0.14
1146,-16856,-172,0.02,-1.01,-1.04,-233,-67,130,-0.08,0.03,0.12
1148,-16836,-152,0.02,-1.01,-1.03,-234,-66,121,-0.09,0.05,-0.02
1082,-16828,-154,0.02,-1.01,-1.03,-231,-70,118,-0.05,-0.02,-0.06
1092,-16788,-232,0.02,-1,-1.04,-239,-78,119,-0.17,-0.14,-0.05
1048,-16744,-156,0.01,-1,-1.03,-232,-69,120,-0.06,0,-0.03
1170,-16826,-72,0.02,-1.01,-1.03,-225,-63,120,0.05,0.09,-0.03
1132,-16818,-250,0.02,-1.01,-1.04,-223,-73,134,0.08,-0.06,0.18
1136,-16816,-122,0.02,-1.01,-1.03,-229,-59,121,-0.02,0.15,-0.02
1118,-16782,-172,0.02,-1,-1.04,-229,-57,125,-0.02,0.18,0.05
1150,-16902,-110,0.02,-1.01,-1.03,-220,-66,121,0.12,0.05,-0.02
1068,-16848,-294,0.02,-1.01,-1.04,-234,-67,124,-0.09,0.03,0.03
1062,-16800,-68,0.01,-1.01,-1.03,-226,-67,119,0.03,0.03,-0.05
1132,-16770,-146,0.02,-1,-1.03,-223,-64,125,0.08,0.08,0.05
1086,-16826,-124,0.02,-1.01,-1.03,-231,-72,129,-0.05,-0.05,0.11
1100,-16812,-146,0.02,-1.01,-1.03,-232,-76,122,-0.06,-0.11,0
1154,-16780,-178,0.02,-1,-1.04,-225,-72,132,0.05,-0.05,0.15
1136,-16760,-194,0.02,-1,-1.04,-223,-74,125,0.08,-0.08,0.05
1142,-16804,-48,0.02,-1.01,-1.03,-234,-68,125,-0.09,0.02,0.05
1054,-16786,-140,0.01,-1,-1.03,-216,-62,128,0.18,0.11,0.09
1136,-16832,-242,0.02,-1.01,-1.04,-223,-69,130,0.08,0,0.12
1194,-16738,-134,0.02,-1,-1.03,-223,-63,124,0.08,0.09,0.03
1148,-16822,-246,0.02,-1.01,-1.04,-224,-63,118,0.06,0.09,-0.06
1120,-16786,-180,0.02,-1,-1.04,-231,-76,119,-0.05,-0.11,-0.05
1098,-16796,-82,0.02,-1.01,-1.03,-225,-77,126,0.05,-0.12,0.06
1114,-16840,-190,0.02,-1.01,-1.04,-226,-76,118,0.03,-0.11,-0.06
1148,-16842,-184,0.02,-1.01,-1.04,-235,-69,125,-0.11,0,0.05
1148,-16830,-248,0.02,-1.01,-1.04,-223,-75,112,0.08,-0.09,-0.15
1154,-16816,-76,0.02,-1.01,-1.03,-220,-63,116,0.12,0.09,-0.09
1062,-16828,-280,0.01,-1.01,-1.04,-233,-76,111,-0.08,-0.11,-0.17
1118,-16780,-280,0.02,-1,-1.04,-231,-69,116,-0.05,0,-0.09
1032,-16840,-190,0.01,-1.01,-1.04,-241,-65,126,-0.2,0.06,0.06
1124,-16790,-168,0.02,-1,-1.04,-239,-64,115,-0.17,0.08,-0.11
1188,-16776,-138,0.02,-1,-1.03,-233,-69,122,-0.08,0,0
1116,-16874,-152,0.02,-1.01,-1.03,-232,-67,115,-0.06,0.03,-0.11
1040,-16870,-166,0.01,-1.01,-1.04,-228,-62,125,0,0.11,0.05
1072,-16774,-242,0.02,-1,-1.04,-228,-64,122,0,0.08,0
1082,-16780,-194,0.02,-1,-1.04,-228,-64,131,0,0.08,0.14
1120,-16856,-128,0.02,-1.01,-1.03,-222,-74,133,0.09,-0.08,0.17
986,-16784,-198,0.01,-1,-1.04,-226,-67,128,0.03,0.03,0.09
1160,-16866,-278,0.02,-1.01,-1.04,-214,-65,128,0.21,0.06,0.09
1096,-16760,-250,0.02,-1,-1.04,-236,-58,121,-0.12,0.17,-0.02
1118,-16732,-88,0.02,-1,-1.03,-224,-76,117,0.06,-0.11,-0.08
1124,-16840,-228,0.02,-1.01,-1.04,-234,-76,125,-0.09,-0.11,0.05
1146,-16830,-132,0.02,-1.01,-1.03,-240,-71,122,-0.18,-0.03,0
1148,-16808,-146,0.02,-1.01,-1.03,-233,-72,119,-0.08,-0.05,-0.05
1144,-16806,-230,0.02,-1.01,-1.04,-228,-71,118,0,-0.03,-0.06
1132,-16832,-196,0.02,-1.01,-1.04,-236,-69,111,-0.12,0,-0.17
1220,-16854,-240,0.02,-1.01,-1.04,-236,-79,115,-0.12,-0.15,-0.11
1106,-16770,-136,0.02,-1,-1.03,-256,-74,114,-0.43,-0.08,-0.12
1144,-16898,-186,0.02,-1.01,-1.04,-238,-66,116,-0.15,0.05,-0.09
1196,-16812,-218,0.02,-1.01,-1.04,-238,-48,117,-0.15,0.32,-0.08
990,-16834,-196,0.01,-1.01,-1.04,-236,-70,120,-0.12,-0.02,-0.03
1062,-16796,-214,0.01,-1.01,-1.04,-228,-68,119,0,0.02,-0.05
1118,-16814,-214,0.02,-1.01,-1.04,-239,-72,126,-0.17,-0.05,0.06
