accX,accY,accZ,accX_cal,accY_cal,accZ_cal,gyroX,gyroY,gyroZ,gyroX_cal,gyroY_cal,gyroZ_cal
17194,-386,104,1,0,-1.02,-231,-63,123,-0.05,0.09,0.02
17100,-356,188,0.99,0,-1.01,-232,-66,134,-0.06,0.05,0.18
17068,-388,62,0.99,0,-1.02,-226,-68,126,0.03,0.02,0.06
17240,-426,56,1,-0.01,-1.02,-228,-76,115,0,-0.11,-0.11
17110,-320,28,0.99,0,-1.02,-231,-67,116,-0.05,0.03,-0.09
17152,-380,58,1,0,-1.02,-223,-65,119,0.08,0.06,-0.05
17154,-348,192,1,0,-1.01,-233,-61,115,-0.08,0.12,-0.11
17140,-330,108,1,0,-1.02,-227,-87,126,0.02,-0.27,0.06
17104,-420,58,0.99,-0.01,-1.02,-226,-61,124,0.03,0.12,0.03
17190,-360,194,1,0,-1.01,-230,-65,117,-0.03,0.06,-0.08
17200,-324,122,1,0,-1.02,-221,-65,122,0.11,0.06,0
17166,-376,24,1,0,-1.02,-225,-78,108,0.05,-0.14,-0.21
17190,-304,76,1,0,-1.02,-235,-72,119,-0.11,-0.05,-0.05
17074,-330,74,0.99,0,-1.02,-236,-68,118,-0.12,0.02,-0.06
17164,-294,112,1,0,-1.02,-236,-78,126,-0.12,-0.14,0.06
17132,-380,176,1,0,-1.01,-237,-68,127,-0.14,0.02,0.08
17108,-406,108,0.99,0,-1.02,-230,-69,118,-0.03,0,-0.06
17132,-368,90,1,0,-1.02,-227,-73,118,0.02,-0.06,-0.06
17118,-280,56,0.99,0,-1.02,-224,-65,127,0.06,0.06,0.08
17160,-334,42,1,0,-1.02,-228,-70,124,0,-0.02,0.03
17130,-348,0,1,0,-1.03,-234,-74,128,-0.09,-0.08,0.09
17114,-424,52,0.99,-0.01,-1.02,-238,-67,126,-0.15,0.03,0.06
17178,-372,118,1,0,-1.02,-224,-77,122,0.06,-0.12,0
17154,-354,164,1,0,-1.01,-236,-70,126,-0.12,-0.02,0.06
17098,-280,6,0.99,0,-1.02,-223,-66,122,0.08,0.05,0
17276,-348,70,1,0,-1.02,-228,-80,126,0,-0.17,0.06
17190,-418,126,1,-0.01,-1.02,-225,-63,127,0.05,0.09,0.08
17106,-382,22,0.99,0,-1.02,-220,-78,120,0.12,-0.14,-0.03
17178,-328,98,1,0,-1.02,-237,-73,116,-0.14,-0.06,-0.09
17184,-376,12,1,0,-1.02,-226,-59,122,0.03,0.15,0
17140,-338,136,1,0,-1.02,-234,-70,124,-0.09,-0.02,0.03
17126,-328,126,1,0,-1.02,-223,-71,126,0.08,-0.03,0.06
17192,-378,92,1,0,-1.02,-232,-67,124,-0.06,0.03,0.03
17106,-344,136,0.99,0,-1.02,-227,-71,123,0.02,-0.03,0.02
17198,-332,88,1,0,-1.02,-234,-75,120,-0.09,-0.09,-0.03
17094,-376,106,0.99,0,-1.02,-226,-71,116,0.03,-0.03,-0.09
17180,-374,90,1,0,-1.02,-230,-76,128,-0.03,-0.11,0.09
17178,-366,218,1,0,-1.01,-225,-58,124,0.05,0.17,0.03
17184,-368,138,1,0,-1.02,-230,-64,124,-0.03,0.08,0.03
17180,-316,-32,1,0,-1.03,-222,-65,128,0.09,0.06,0.09
17146,-364,192,1,0,-1.01,-230,-70,124,-0.03,-0.02,0.03
17186,-412,114,1,-0.01,-1.02,-237,-67,129,-0.14,0.03,0.11
17144,-382,136,1,0,-1.02,-225,-74,128,0.05,-0.08,0.09
17192,-384,118,1,0,-1.02,-229,-72,120,-0.02,-0.05,-0.03
17168,-280,86,1,0,-1.02,-225,-68,123,0.05,0.02,0.02
17204,-396,168,1,0,-1.01,-229,-81,126,-0.02,-0.18,0.06
17154,-416,56,1,-0.01,-1.02,-234,-67,128,-0.09,0.03,0.09
17168,-408,124,1,0,-1.02,-231,-70,121,-0.05,-0.02,-0.02
17184,-400,94,1,0,-1.02,-238,-80,123,-0.15,-0.17,0.02
17086,-294,134,0.99,0,-1.02,-230,-62,115,-0.03,0.11,-0.11
17146,-358,46,1,0,-1.02,-224,-69,114,0.06,0,-0.12
17198,-410,134,1,-0.01,-1.02,-231,-70,114,-0.05,-0.02,-0.12
17118,-430,74,0.99,-0.01,-1.02,-232,-74,123,-0.06,-0.08,0.02
17152,-334,38,1,0,-1.02,-228,-75,129,0,-0.09,0.11
17140,-384,206,1,0,-1.01,-233,-62,112,-0.08,0.11,-0.15
17142,-322,4,1,0,-1.02,-225,-69,133,0.05,0,0.17
17246,-346,90,1,0,-1.02,-221,-73,122,0.11,-0.06,0
17148,-414,18,1,-0.01,-1.02,-239,-66,114,-0.17,0.05,-0.12
17054,-344,200,0.99,0,-1.01,-235,-64,122,-0.11,0.08,0
17130,-372,150,1,0,-1.02,-231,-67,128,-0.05,0.03,0.09
17148,-458,8,1,-0.01,-1.02,-228,-68,118,0,0.02,-0.06
17186,-324,90,1,0,-1.02,-237,-62,123,-0.14,0.11,0.02
17164,-400,98,1,0,-1.02,-223,-65,126,0.08,0.06,0.06
17148,-402,18,1,0,-1.02,-225,-70,118,0.05,-0.02,-0.06
17172,-332,64,1,0,-1.02,-224,-72,132,0.06,-0.05,0.15
17150,-468,14,1,-0.01,-1.02,-229,-66,126,-0.02,0.05,0.06
17050,-440,92,0.99,-0.01,-1.02,-232,-71,126,-0.06,-0.03,0.06
17124,-324,144,1,0,-1.02,-226,-67,117,0.03,0.03,-0.08
17204,-392,-22,1,0,-1.03,-220,-73,123,0.12,-0.06,0.02
17174,-328,136,1,0,-1.02,-232,-66,122,-0.06,0.05,0
17122,-370,80,1,0,-1.02,-226,-70,125,0.03,-0.02,0.05
17166,-322,-46,1,0,-1.03,-226,-67,119,0.03,0.03,-0.05
17156,-364,90,1,0,-1.02,-227,-75,124,0.02,-0.09,0.03
17130,-368,108,1,0,-1.02,-225,-79,116,0.05,-0.15,-0.09
17172,-366,148,1,0,-1.02,-237,-70,126,-0.14,-0.02,0.06
17198,-444,-40,1,-0.01,-1.03,-233,-67,117,-0.08,0.03,-0.08
17072,-358,146,0.99,0,-1.02,-225,-68,116,0.05,0.02,-0.09
17174,-330,-8,1,0,-1.03,-228,-73,122,0,-0.06,0
17134,-408,174,1,0,-1.01,-233,-64,130,-0.08,0.08,0.12
